id,comments count,section,type,person,people,cat,dog,other animal,poster,clothing,car,toy,tree,glasses,building,electronic device,airplane,guitar,pattern,image_text,comments,get,like,go,make,one,quarantine,time,good,know,day,guy,see,look,new,people,right,old,say,year,still,score,log_score
a0RmmjZ,86,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,2.954910279033736
a1R4z4D,51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08108108108108109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.574712643678161,2.6792880163425874
a1R4zjw,229,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.97607655502392,3.849638462653187
a1Wp0BG,90,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,373,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.953703703703702,2.9934147754136284
a1Wp1Yv,70,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.01492537313433,2.8912006017065655
a1Wp22G,210,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.408536585365853,2.2416174245389624
a1Wp2R2,163,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.51428571428571,3.511971787164062
a1Wp32w,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.2,1.6486586255873816
a1Wp35P,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,3.295836866004329
a1Wp36v,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.3862943611198906
a1Wp3b8,44,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6842105263157894,0.9873866535578852
a1Wp3BD,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.631578947368421,0.4895482253187058
a1Wp3dD,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,3.044522437723423
a1Wp3DY,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4,1.2237754316221157
a1Wp3K8,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.6931471805599453
a1Wp3Lw,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,1.55814461804655
a1Wp3m6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.111111111111111,1.1349799328389845
a1Wp3Mb,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.6931471805599453
a1Wp3rR,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2.0794415416798357
a1Wp3Rv,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,1.1394342831883648
a1Wp3WR,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,-1.0986122886681098
a1Wp3yR,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,-0.13353139262452263
a1Wp67w,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.269230769230769,1.661884387806643
a1Wp6DG,41,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,-0.05874526493524368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.125,2.780370862681836
a1Wp6mP,139,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12.385826771653543,2.5165528165996864
a1Wp6Nw,88,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.98,2.3960754360813845
a1Wp6o2,108,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08421052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.065274151436032,2.893991540318165
a1Wp6pb,33,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.282051282051283,2.330399781176923
a1Wp6PP,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,-0.1724137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.769230769230769,2.0501711593797225
a1Wp71b,111,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.624309392265193,2.535624272062479
a1Wp7O2,108,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.00943396226415,4.466016549123652
a1Wp7pR,365,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.72380952380952,4.154558268625293
a1Wp85G,221,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.16822429906542,4.145801394638448
a1Wp8bR,18,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.220338983050848,2.221411802950223
a1Wp908,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0.28768207245178085
a1Wp93w,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,-0.05874526493524368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,-0.2876820724517809
a1Wp94b,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.791759469228055
a1Wp9AR,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.6094379124341003
a1Wp9gP,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,-0.15415067982725836
a1Wp9LR,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1666666666666665,0.7731898882334817
a1Wp9M6,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,1.33500106673234
a1Wp9mb,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.5596157879354227
a1Wp9ND,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.3364722366212129
a1Wp9rG,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.6418538861723947
a1Wp9x6,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.791759469228055
a1Wp9yG,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0986122886681098
a1WpAdP,229,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.22429906542056,3.375000522995935
a1WpB0D,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.846153846153847,2.7629268113280445
a1WpB58,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.756756756756756,2.3755340926402133
a1WpB6P,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24742268041237,2.1099007491645443
a1WpB9w,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54054054054054,1.878019813512462
a1WpBKY,26,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,3.214867803470662
a1WpBq2,22,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.05263157894737,2.836304536625889
a1WpBQP,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.333333333333334,2.4277482359480516
a1WpBX6,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.36842105263158,2.9636439590024906
a1WpDRR,41,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,184,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.731707317073171,2.373202660207999
a1WpE8P,125,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.38356164383562,3.996061932532845
a1WpeNP,52,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.52212389380531,2.804700324829382
a1Wper6,177,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.386792452830186,3.7468368149580926
a1Wpg6b,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.133333333333333,2.211930724725915
a1Wpg9D,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1923076923076925,1.4332513442076618
a1WpgBw,135,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,145,-0.05874526493524368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.51658767772512,3.2777704872699593
a1WpggG,74,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9375,3.9878259688436466
a1WpgKG,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13043478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.181818181818182,2.1019143975318944
a1WpgP8,58,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.724137931034482,2.6191561752979635
a1WpgrD,74,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.036585365853659,2.4879507921692285
a1WpgyD,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.342857142857143,2.6632520582023154
a1WpjjP,390,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.47936507936508,3.510929281264782
a1WpjQP,26,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68421052631579,3.3208622335712694
a1Wpjx2,139,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.670212765957446,2.269050311907475
a1WpjX6,17,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,2.5649493574615367
a1WpKxP,240,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.920187793427232,3.4314092972268844
a1WpM22,238,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39,2.855895328366192
a1Wpm98,114,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.216470588235293,3.100833932181815
a1WpMv6,749,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.887878787878787,3.3634220880330523
a1WpmvY,96,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.39285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.602094240837696,2.533863009736442
a1Wpnj8,38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.215686274509803,2.323924409029041
a1WpnP2,13,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2.0794415416798357
a1WpNrP,464,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.970464135021096,3.43303398047343
a1WpnrR,29,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,104,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6052631578947367,1.2823947661017392
a1WpNRY,382,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.67379679144385,3.121209931371417
a1Wpnz2,7,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.90909090909091,3.040184036124825
a1WpOeR,527,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.756888168557538,3.1248678762092545
a1WpOV8,115,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.25,3.4094961844768505
a1WpP12,191,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.99375,2.890024475378349
a1WppEb,134,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.31044776119403,3.1909062069652374
a1Wpq3b,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.076923076923077,2.4912964478867714
a1Wpq8w,15,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.142857142857142,3.1416861861770706
a1Wpq9D,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,2.772588722239781
a1WpQBv,173,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,-0.08620689655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.14572864321608,3.2246880468623096
a1WpqrD,247,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.801980198019805,4.074175531174601
a1WpqwY,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.238095238095237,2.583098675967214
a1WpROG,41,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3448275862068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.081632653061224,2.713477622837575
a1WpV28,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.666666666666664,3.6018680771243066
a1Wpv9v,73,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77906976744186,3.2495629133628037
a1WpvEP,1131,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.36496350364963,3.7696518225276163
a1WpvoD,130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.079674796747968,2.3105209998954015
a1WpVOv,295,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.908227848101266,2.827800358370859
a1Wpw96,68,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.320987654320987,3.444288404926843
a1WpweD,32,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936936936936937,2.0715274246238455
a1WpwLb,16,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.23529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.26086956521739,3.5340038739287296
a1WpwR2,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.857142857142858,2.2881963555419462
a1WpwVG,10,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.571428571428571,1.8827312474337816
a1WpwW6,59,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.263157894736842,2.3285605793973065
a1Wpx1R,27,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.666666666666668,3.245193133185574
a1Wpx72,16,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4375,2.132686056198648
a1Wpx8b,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.649122807017545,2.4552308816418837
a1WpxLP,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,2.5649493574615367
a1WpxN6,26,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,1.4539530095937054
a1Wpxo8,9,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.322580645161292,3.2316965132972624
a1WpxpP,298,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.006125574272588,2.3031974628845844
a1Wpy3D,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13888888888889,2.212538812309262
a1Wpy52,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,3.1780538303479458
a1Wpy7v,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.52173913043478,2.9715286718131044
a1Wpy8G,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.3862943611198906
a1Wpy98,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,-0.5108256237659907
a1WpybG,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.411764705882353,1.2272296664902032
a1WpyeP,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17391304347826086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.35,2.513656063073986
a1Wpymv,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.45454545454545453,-0.7884573603642702
a1WpyMw,345,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.817518248175183,2.822421095987657
a1WpynG,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.142857142857143,1.421385680931161
a1Wpyob,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.428571428571429,2.5199979695992702
a1WpyQb,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43939393939394,2.2448917767610275
